29-spine-complete	1af29e1890d1	BACKPORT: FROMLIST: KVM: arm64: Sync SCTLR_EL1 when injecting an exception into a pVM
29-spine-complete	bc940359b67e	BACKPORT: ANDROID: KVM: arm64: Allow late onlining of CPUs under pKVM
29-spine-complete	55d99f5bfa42	BACKPORT: ANDROID: KVM: arm64: Enable late init of kvm_cpu_context for pKVM
29-spine-complete	e561b84dc822	BACKPORT: FROMLIST: KVM: arm64: Validate the offset to the mem access descriptor
30-postsnap	2286f90651cb	ANDROID: KVM: arm64: Fix double CPU locking pkvm_drop_host_privileges()
30-postsnap	dbcc44651dd3	ANDROID: KVM: arm64: Disable host PMU counters for protected guests
31-ffa-foundation	b71fe3d1009e	BACKPORT: ANDROID: KVM: arm64: Handle guest FF-A unmap call
31-ffa-foundation	0ac0117964d6	BACKPORT: ANDROID: KVM: arm64: Handle guest FF-A map call
31-ffa-foundation	c986ac0f0679	BACKPORT: ANDROID: KVM: arm64: Support multiple FF-A partition buffers
31-ffa-foundation	731dc9783425	ANDROID: KVM: arm64: Use the hypervisor lock for FF-A transactions
31-ffa-foundation	5d2168e39a19	ANDROID: KVM: arm64: Pass the hyp_vcpu as an argument to the FF-A handlers
31-ffa-foundation	fc372fb2a23a	ANDROID: KVM: arm64: Support pVM memory sharing with Trustzone(FF-A)
31-ffa-foundation	2b212da05214	ANDROID: KVM: arm64: Support pVM memory sharing with the hypervisor
31-ffa-foundation	404849a4cb34	ANDROID: KVM: arm64: Relax SMCCC version check during FF-A proxy init
31-ffa-foundation	76dbad644937	ANDROID: KVM: arm64: Increase size of FF-A buffer
31-ffa-foundation	c3be03514ef7	BACKPORT: FROMLIST: firmware: arm_ffa: Move the ffa_to_linux definition to the ffa header
32-hyp-req	3312314a17b5	BACKPORT: ANDROID: KVM: arm64: Handle mem HYP_REQ in the host
32-hyp-req	ccefc9d52378	BACKPORT: ANDROID: KVM: arm64: per-CPU shared page for pKVM hyp requests
33-ffa-backhalf	fc45e3a519fe	BACKPORT: ANDROID: KVM: arm64: Fixes to tearing down RESERVED VMs
33-ffa-backhalf	0f49567e2abf	ANDROID: KVM: arm64: Fix accesses to VMs in the VM Table in hyp
33-ffa-backhalf	a34aa09ae044	ANDROID: KVM: arm64: Use the correct handle during ff-a transfer
33-ffa-backhalf	97599828e72f	BACKPORT: ANDROID: KVM: Send VM availability FF-A direct messages to Trustzone
33-ffa-backhalf	c2bdac113b09	BACKPORT: ANDROID: KVM: arm64: Support direct messages for protected guests
33-ffa-backhalf	2ac9a5e7f636	ANDROID: KVM: Send FFA_RX_RELEASE with the hyp buffers lock held
33-ffa-backhalf	2208a2e6571c	BACKPORT: ANDROID: KVM: Support FF-A handling for pVMs using the hvc conduit
33-ffa-backhalf	069bd62b4565	BACKPORT: ANDROID: KVM: arm64: Introduce KVM_CAP_ARM_PROTECTED_VM_FLAGS_SET_FFA uapi
33-ffa-backhalf	841781f51d8b	BACKPORT: ANDROID: KVM: On guest exit ask Trustzone to relinquish the borrowed pages
33-ffa-backhalf	3d7067621b9c	ANDROID: KVM: arm64: Paint the reclaimed PAs with IPAs for FFA_MEM_RECLAIM
33-ffa-backhalf	697a603c5ea5	ANDROID: KVM: arm64: Paint the guest IPAs with PAs for FF-A sharing
33-ffa-backhalf	9d3b5dfcdd51	ANDROID: KVM: arm64: Handle guest FF-A partition info get
33-ffa-backhalf	9afdc8fa900f	ANDROID: KVM: arm64: Handle guest FF-A ID_GET call
33-ffa-backhalf	01ce576cdfaf	BACKPORT: ANDROID: KVM: arm64: Handle guest FF-A share/lend/reclaim
34-ffa-blockb	71c9a5c68181	BACKPORT: FROMLIST: KVM: arm64: Enforce strict SBZ checks in the FF-A proxy
34-ffa-blockb	b2cc1e3a2c53	ANDROID: pKVM: arm64: ffa_max_nr_constituents configurable
34-ffa-blockb	c0c2fa78260e	BACKPORT: FROMLIST: KVM: arm64: Support FFA_NOTIFICATION_INFO_GET in host handler
34-ffa-blockb	58484aed838d	BACKPORT: FROMLIST: KVM: arm64: Support FFA_NOTIFICATION_GET in host handler
34-ffa-blockb	bc81708218f9	BACKPORT: FROMLIST: KVM: arm64: Support FFA_NOTIFICATION_SET in host handler
34-ffa-blockb	eab21de200fe	BACKPORT: FROMLIST: KVM: arm64: Support FFA_NOTIFICATION_UNBIND in host handler
34-ffa-blockb	7b6290ebcdfc	BACKPORT: FROMLIST: KVM: arm64: Support FFA_NOTIFICATION_BIND in host handler
34-ffa-blockb	75d3b67b5c46	BACKPORT: FROMLIST: KVM: arm64: Forward FFA_NOTIFICATION_BITMAP calls to Trustzone
34-ffa-blockb	898e6e29b960	BACKPORT: ANDROID: KVM: arm64: Use the correct number of pages for the FF-A pool
34-ffa-blockb	858cf1b14cc8	BACKPORT: ANDROID: KVM: arm64: pkvm: Fix FFA reclaim NULL-deref on unset vcpus[0]
34-ffa-blockb	84759d0e5272	ANDROID: KVM: arm64: Use the correct offset for guest FF-A constituents
34-ffa-blockb	51c701d4b011	ANDROID: KVM: Prevent the guest from talking FF-A too early
34-ffa-blockb	e1d45e1c33ab	FROMLIST: KVM: arm64: Support FFA_MSG_SEND_DIRECT_REQ2 in host handler
34-ffa-blockb	d872ba31bf6a	ANDROID: KVM: arm64: Support FFA_MSG_SEND_DIRECT_REQ2 in guest handler
34-ffa-blockb	ce34bd35f537	ANDROID: KVM: arm64: Don't use a smaller FF-A version than the hyp
34-ffa-blockb	565a8df5e5c6	ANDROID: KVM: arm64: Fix return code for guest FF-A version
34-ffa-blockb	10a6b7c3c9d4	BACKPORT: ANDROID: KVM: arm64: Retry guest ff-a sharing with the faulted pages
34-ffa-blockb	6e5be63a348d	ANDROID: KVM: arm64: Reland split the host ffa handle store
34-ffa-blockb	c7b69ecc46b7	ANDROID: KVM: arm64: Prevent the host from reclaiming guest FF-A memory
34-ffa-blockb	64006f7d8e53	ANDROID: KVM: Verify the constituents offset in the guest FF-A
34-ffa-blockb	97db2e2df869	BACKPORT: ANDROID: KVM: arm64: Unmap host stage-2 memory on FF-A lend
35-sidefixes	9780ced99083	FROMLIST: firmware: arm_ffa: Fix Endpoint Memory Access Descriptor offset calculation
35-sidefixes	fcad1c470319	ANDROID: KVM: arm64: Allow FFA_MEM_* to no-map regions
35-sidefixes	c6338f1f08ae	BACKPORT: ANDROID: KVM: arm64: Store module section range and hyp VA in pkvm_el2_module
36-thp-infra	39b0ca2a6a45	BACKPORT: KVM: arm64: Raise PKVM_HYP_REQ_SPLIT on guest to host sharing
36-thp-infra	8c40c2771472	BACKPORT: KVM: arm64: Add PKVM_HYP_REQ_SPLIT
36-thp-infra	24f248f287fb	KVM: arm64: Extend pKVM page ownership selftests to cover guest block split
36-thp-infra	49d07655c745	BACKPORT: KVM: arm64: Add __pkvm_host_split_guest HVC
36-thp-infra	eb874034ebe5	BACKPORT: KVM: arm64: Add pkvm_hyp_req infrastructure
36-thp-infra	43f0c1196be4	BACKPORT: KVM: arm64: pkvm: Warn on guest stage-2 block collapse
36-thp-infra	cac18eef1b28	BACKPORT: KVM: arm64: Handle huge mappings in __pkvm_host_force_reclaim_page_guest()
36-thp-infra	a1b2bd36ff31	BACKPORT: KVM: arm64: Add a range to pKVM ownership selftest
36-thp-infra	6f7eb97237c8	BACKPORT: KVM: arm64: Add a range to __pkvm_guest_unshare_host()
36-thp-infra	db71def9eb12	BACKPORT: KVM: arm64: Add a range to __pkvm_guest_share_host()
36-thp-infra	2c6d4587355b	BACKPORT: KVM: arm64: Add a range to __pkvm_host_reclaim_page_guest()
36-thp-infra	df36844eea2d	BACKPORT: KVM: arm64: Add a range to __pkvm_host_donate_guest()
36-thp-infra	21e44a5684ae	BACKPORT: KVM: arm64: Add a range to __pkvm_host_share/unshare_hyp()
36-thp-infra	133d2e6a58f7	BACKPORT: KVM: arm64: Make pKVM ownership selftest an HVC
36-thp-infra	feb60a57a205	BACKPORT: KVM: arm64: Use block-level annotations when setting up the host stage-2
36-thp-infra	22137d923a14	KVM: arm64: Allow block-level stage-2 annotation
36-thp-infra	a62282a6e11e	BACKPORT: KVM: arm64: Prefault host stage-2 entries on block split
36-thp-infra	e9350d73ddb3	ANDROID: Reintroduce support for CONFIG_CMDLINE_EXTEND
37-audit-fixes	c349700143c4	BACKPORT: ANDROID: KVM: arm64: Don't flush host VSESR_EL2 into protected vCPUs
37-audit-fixes	8b2f9eef37ed	Revert "ANDROID: arm64: Forcefully disable SME at runtime"
37-audit-fixes	830f9310b63b	ANDROID: KVM: Don't release the VM memory after it is given to the hyp
39-modtracing	7e7ba1280b21	ANDROID: KVM: arm64: Allow trace_hyp_printk() in pKVM modules
39-modtracing	1c8e4c49516e	ANDROID: KVM: arm64: Expose define_hypevents.h to modules
39-modtracing	bc90d3107dd2	ANDROID: KVM: arm64: Fix hyp events ELF section order
39-modtracing	88f2ba5cd1f8	ANDROID: KVM: arm64: Automate pKVM module event registration
39-modtracing	befeb95678d2	ANDROID: KVM: arm64: Pass pkvm_el2_module struct to hypervisor
39-modtracing	2a553a1950d3	ANDROID: KVM: arm64: Enable in-pKVM-module in-hyp event tracing
39-modtracing	7a2e586fdcc0	ANDROID: KVM: arm64: Move nvhe trace related files into nvhe/trace/
39-modtracing	14007e301943	ANDROID: KVM: arm64: Allow registration of pKVM module hyp events
39-modtracing	3aadadd3e4de	ANDROID: tracing/remotes: Export trace_remote_register_events
39-modtracing	7a31513510ca	ANDROID: tracing/remotes: Refactor trace_remote event registration to use arrays
39-modtracing	1dc95f622062	ANDROID: tracing/remotes: Make trace_remote_register() return a pointer
39-modtracing	ed3017743d34	ANDROID: KVM: arm64: Decode pKVM module tracing section
